asset_id,occurred_at,version,event_id,value,unit,quality,source
DAM-A-PZ-12,2026-07-01T06:05:00+08:00,1,evt-pz-0073-11,187.039,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T06:10:00+08:00,1,evt-pz-0074-0,184.806,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T06:10:00+08:00,1,evt-pz-0074-1,185.006,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T06:10:00+08:00,1,evt-pz-0074-2,185.206,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T06:10:00+08:00,1,evt-pz-0074-3,185.406,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T06:10:00+08:00,1,evt-pz-0074-4,185.606,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T06:10:00+08:00,1,evt-pz-0074-5,185.806,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T06:10:00+08:00,1,evt-pz-0074-6,186.006,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T06:10:00+08:00,1,evt-pz-0074-7,186.206,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T06:10:00+08:00,1,evt-pz-0074-8,186.406,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T06:10:00+08:00,1,evt-pz-0074-9,186.606,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T06:10:00+08:00,1,evt-pz-0074-10,186.806,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T06:10:00+08:00,1,evt-pz-0074-11,187.006,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T06:15:00+08:00,1,evt-pz-0075-0,184.77,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T06:15:00+08:00,1,evt-pz-0075-1,184.97,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T06:15:00+08:00,1,evt-pz-0075-2,185.17,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T06:15:00+08:00,1,evt-pz-0075-3,185.37,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T06:15:00+08:00,1,evt-pz-0075-4,185.57,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T06:15:00+08:00,1,evt-pz-0075-5,185.77,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T06:15:00+08:00,1,evt-pz-0075-6,185.97,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T06:15:00+08:00,1,evt-pz-0075-7,186.17,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T06:15:00+08:00,1,evt-pz-0075-8,186.37,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T06:15:00+08:00,1,evt-pz-0075-9,186.57,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T06:15:00+08:00,1,evt-pz-0075-10,186.77,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T06:15:00+08:00,1,evt-pz-0075-11,186.97,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T06:20:00+08:00,1,evt-pz-0076-0,184.732,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T06:20:00+08:00,1,evt-pz-0076-1,184.932,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T06:20:00+08:00,1,evt-pz-0076-2,185.132,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T06:20:00+08:00,1,evt-pz-0076-3,185.332,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T06:20:00+08:00,1,evt-pz-0076-4,185.532,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T06:20:00+08:00,1,evt-pz-0076-5,185.732,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T06:20:00+08:00,1,evt-pz-0076-6,185.932,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T06:20:00+08:00,1,evt-pz-0076-7,186.132,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T06:20:00+08:00,1,evt-pz-0076-8,186.332,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T06:20:00+08:00,1,evt-pz-0076-9,186.532,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T06:20:00+08:00,1,evt-pz-0076-10,186.732,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T06:20:00+08:00,1,evt-pz-0076-11,186.932,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T06:25:00+08:00,1,evt-pz-0077-0,184.69,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T06:25:00+08:00,1,evt-pz-0077-1,184.89,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T06:25:00+08:00,1,evt-pz-0077-2,185.09,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T06:25:00+08:00,1,evt-pz-0077-3,185.29,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T06:25:00+08:00,1,evt-pz-0077-4,185.49,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T06:25:00+08:00,1,evt-pz-0077-5,185.69,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T06:25:00+08:00,1,evt-pz-0077-6,185.89,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T06:25:00+08:00,1,evt-pz-0077-7,186.09,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T06:25:00+08:00,1,evt-pz-0077-8,186.29,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T06:25:00+08:00,1,evt-pz-0077-9,186.49,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T06:25:00+08:00,1,evt-pz-0077-10,186.69,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T06:25:00+08:00,1,evt-pz-0077-11,186.89,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T06:30:00+08:00,1,evt-pz-0078-0,184.645,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T06:30:00+08:00,1,evt-pz-0078-1,184.845,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T06:30:00+08:00,1,evt-pz-0078-2,185.045,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T06:30:00+08:00,1,evt-pz-0078-3,185.245,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T06:30:00+08:00,1,evt-pz-0078-4,185.445,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T06:30:00+08:00,1,evt-pz-0078-5,185.645,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T06:30:00+08:00,1,evt-pz-0078-6,185.845,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T06:30:00+08:00,1,evt-pz-0078-7,186.045,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T06:30:00+08:00,1,evt-pz-0078-8,186.245,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T06:30:00+08:00,1,evt-pz-0078-9,186.445,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T06:30:00+08:00,1,evt-pz-0078-10,186.645,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T06:30:00+08:00,1,evt-pz-0078-11,186.845,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T06:35:00+08:00,1,evt-pz-0079-0,184.597,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T06:35:00+08:00,1,evt-pz-0079-1,184.797,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T06:35:00+08:00,1,evt-pz-0079-2,184.997,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T06:35:00+08:00,1,evt-pz-0079-3,185.197,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T06:35:00+08:00,1,evt-pz-0079-4,185.397,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T06:35:00+08:00,1,evt-pz-0079-5,185.597,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T06:35:00+08:00,1,evt-pz-0079-6,185.797,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T06:35:00+08:00,1,evt-pz-0079-7,185.997,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T06:35:00+08:00,1,evt-pz-0079-8,186.197,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T06:35:00+08:00,1,evt-pz-0079-9,186.397,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T06:35:00+08:00,1,evt-pz-0079-10,186.597,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T06:35:00+08:00,1,evt-pz-0079-11,186.797,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T06:40:00+08:00,1,evt-pz-0080-0,184.546,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T06:40:00+08:00,1,evt-pz-0080-1,184.746,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T06:40:00+08:00,1,evt-pz-0080-2,184.946,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T06:40:00+08:00,1,evt-pz-0080-3,185.146,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T06:40:00+08:00,1,evt-pz-0080-4,185.346,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T06:40:00+08:00,1,evt-pz-0080-5,185.546,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T06:40:00+08:00,1,evt-pz-0080-6,185.746,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T06:40:00+08:00,1,evt-pz-0080-7,185.946,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T06:40:00+08:00,1,evt-pz-0080-8,186.146,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T06:40:00+08:00,1,evt-pz-0080-9,186.346,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T06:40:00+08:00,1,evt-pz-0080-10,186.546,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T06:40:00+08:00,1,evt-pz-0080-11,186.746,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T06:45:00+08:00,1,evt-pz-0081-0,184.493,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T06:45:00+08:00,1,evt-pz-0081-1,184.693,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T06:45:00+08:00,1,evt-pz-0081-2,184.893,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T06:45:00+08:00,1,evt-pz-0081-3,185.093,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T06:45:00+08:00,1,evt-pz-0081-4,185.293,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T06:45:00+08:00,1,evt-pz-0081-5,185.493,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T06:45:00+08:00,1,evt-pz-0081-6,185.693,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T06:45:00+08:00,1,evt-pz-0081-7,185.893,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T06:45:00+08:00,1,evt-pz-0081-8,186.093,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T06:45:00+08:00,1,evt-pz-0081-9,186.293,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T06:45:00+08:00,1,evt-pz-0081-10,186.493,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T06:45:00+08:00,1,evt-pz-0081-11,186.693,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T06:50:00+08:00,1,evt-pz-0082-0,184.437,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T06:50:00+08:00,1,evt-pz-0082-1,184.637,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T06:50:00+08:00,1,evt-pz-0082-2,184.837,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T06:50:00+08:00,1,evt-pz-0082-3,185.037,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T06:50:00+08:00,1,evt-pz-0082-4,185.237,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T06:50:00+08:00,1,evt-pz-0082-5,185.437,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T06:50:00+08:00,1,evt-pz-0082-6,185.637,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T06:50:00+08:00,1,evt-pz-0082-7,185.837,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T06:50:00+08:00,1,evt-pz-0082-8,186.037,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T06:50:00+08:00,1,evt-pz-0082-9,186.237,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T06:50:00+08:00,1,evt-pz-0082-10,186.437,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T06:50:00+08:00,1,evt-pz-0082-11,186.637,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T06:55:00+08:00,1,evt-pz-0083-0,184.378,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T06:55:00+08:00,1,evt-pz-0083-1,184.578,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T06:55:00+08:00,1,evt-pz-0083-2,184.778,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T06:55:00+08:00,1,evt-pz-0083-3,184.978,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T06:55:00+08:00,1,evt-pz-0083-4,185.178,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T06:55:00+08:00,1,evt-pz-0083-5,185.378,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T06:55:00+08:00,1,evt-pz-0083-6,185.578,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T06:55:00+08:00,1,evt-pz-0083-7,185.778,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T06:55:00+08:00,1,evt-pz-0083-8,185.978,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T06:55:00+08:00,1,evt-pz-0083-9,186.178,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T06:55:00+08:00,1,evt-pz-0083-10,186.378,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T06:55:00+08:00,1,evt-pz-0083-11,186.578,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:00:00+08:00,1,evt-pz-0084-0,184.316,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:00:00+08:00,1,evt-pz-0084-1,184.516,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:00:00+08:00,1,evt-pz-0084-2,184.716,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:00:00+08:00,1,evt-pz-0084-3,184.916,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T07:00:00+08:00,1,evt-pz-0084-4,185.116,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T07:00:00+08:00,1,evt-pz-0084-5,185.316,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T07:00:00+08:00,1,evt-pz-0084-6,185.516,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T07:00:00+08:00,1,evt-pz-0084-7,185.716,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T07:00:00+08:00,1,evt-pz-0084-8,185.916,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T07:00:00+08:00,1,evt-pz-0084-9,186.116,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T07:00:00+08:00,1,evt-pz-0084-10,186.316,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T07:00:00+08:00,1,evt-pz-0084-11,186.516,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:05:00+08:00,1,evt-pz-0085-0,184.252,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:05:00+08:00,1,evt-pz-0085-1,184.452,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:05:00+08:00,1,evt-pz-0085-2,184.652,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:05:00+08:00,1,evt-pz-0085-3,184.852,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T07:05:00+08:00,1,evt-pz-0085-4,185.052,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T07:05:00+08:00,1,evt-pz-0085-5,185.252,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T07:05:00+08:00,1,evt-pz-0085-6,185.452,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T07:05:00+08:00,1,evt-pz-0085-7,185.652,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T07:05:00+08:00,1,evt-pz-0085-8,185.852,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T07:05:00+08:00,1,evt-pz-0085-9,186.052,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T07:05:00+08:00,1,evt-pz-0085-10,186.252,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T07:05:00+08:00,1,evt-pz-0085-11,186.452,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:10:00+08:00,1,evt-pz-0086-0,184.184,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:10:00+08:00,1,evt-pz-0086-1,184.384,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:10:00+08:00,1,evt-pz-0086-2,184.584,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:10:00+08:00,1,evt-pz-0086-3,184.784,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T07:10:00+08:00,1,evt-pz-0086-4,184.984,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T07:10:00+08:00,1,evt-pz-0086-5,185.184,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T07:10:00+08:00,1,evt-pz-0086-6,185.384,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T07:10:00+08:00,1,evt-pz-0086-7,185.584,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T07:10:00+08:00,1,evt-pz-0086-8,185.784,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T07:10:00+08:00,1,evt-pz-0086-9,185.984,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T07:10:00+08:00,1,evt-pz-0086-10,186.184,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T07:10:00+08:00,1,evt-pz-0086-11,186.384,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:15:00+08:00,1,evt-pz-0087-0,184.115,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:15:00+08:00,1,evt-pz-0087-1,184.315,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:15:00+08:00,1,evt-pz-0087-2,184.515,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:15:00+08:00,1,evt-pz-0087-3,184.715,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T07:15:00+08:00,1,evt-pz-0087-4,184.915,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T07:15:00+08:00,1,evt-pz-0087-5,185.115,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T07:15:00+08:00,1,evt-pz-0087-6,185.315,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T07:15:00+08:00,1,evt-pz-0087-7,185.515,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T07:15:00+08:00,1,evt-pz-0087-8,185.715,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T07:15:00+08:00,1,evt-pz-0087-9,185.915,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T07:15:00+08:00,1,evt-pz-0087-10,186.115,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T07:15:00+08:00,1,evt-pz-0087-11,186.315,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:20:00+08:00,1,evt-pz-0088-0,184.042,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:20:00+08:00,1,evt-pz-0088-1,184.242,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:20:00+08:00,1,evt-pz-0088-2,184.442,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:20:00+08:00,1,evt-pz-0088-3,184.642,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T07:20:00+08:00,1,evt-pz-0088-4,184.842,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T07:20:00+08:00,1,evt-pz-0088-5,185.042,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T07:20:00+08:00,1,evt-pz-0088-6,185.242,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T07:20:00+08:00,1,evt-pz-0088-7,185.442,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T07:20:00+08:00,1,evt-pz-0088-8,185.642,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T07:20:00+08:00,1,evt-pz-0088-9,185.842,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T07:20:00+08:00,1,evt-pz-0088-10,186.042,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T07:20:00+08:00,1,evt-pz-0088-11,186.242,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:25:00+08:00,1,evt-pz-0089-0,183.968,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:25:00+08:00,1,evt-pz-0089-1,184.168,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:25:00+08:00,1,evt-pz-0089-2,184.368,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:25:00+08:00,1,evt-pz-0089-3,184.568,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T07:25:00+08:00,1,evt-pz-0089-4,184.768,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T07:25:00+08:00,1,evt-pz-0089-5,184.968,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T07:25:00+08:00,1,evt-pz-0089-6,185.168,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T07:25:00+08:00,1,evt-pz-0089-7,185.368,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T07:25:00+08:00,1,evt-pz-0089-8,185.568,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T07:25:00+08:00,1,evt-pz-0089-9,185.768,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T07:25:00+08:00,1,evt-pz-0089-10,185.968,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T07:25:00+08:00,1,evt-pz-0089-11,186.168,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:30:00+08:00,1,evt-pz-0090-0,183.89,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:30:00+08:00,1,evt-pz-0090-1,184.09,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:30:00+08:00,1,evt-pz-0090-2,184.29,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:30:00+08:00,1,evt-pz-0090-3,184.49,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T07:30:00+08:00,1,evt-pz-0090-4,184.69,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T07:30:00+08:00,1,evt-pz-0090-5,184.89,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T07:30:00+08:00,1,evt-pz-0090-6,185.09,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T07:30:00+08:00,1,evt-pz-0090-7,185.29,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T07:30:00+08:00,1,evt-pz-0090-8,185.49,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T07:30:00+08:00,1,evt-pz-0090-9,185.69,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T07:30:00+08:00,1,evt-pz-0090-10,185.89,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T07:30:00+08:00,1,evt-pz-0090-11,186.09,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:35:00+08:00,1,evt-pz-0091-0,183.811,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:35:00+08:00,1,evt-pz-0091-1,184.011,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:35:00+08:00,1,evt-pz-0091-2,184.211,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:35:00+08:00,1,evt-pz-0091-3,184.411,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T07:35:00+08:00,1,evt-pz-0091-4,184.611,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T07:35:00+08:00,1,evt-pz-0091-5,184.811,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T07:35:00+08:00,1,evt-pz-0091-6,185.011,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T07:35:00+08:00,1,evt-pz-0091-7,185.211,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T07:35:00+08:00,1,evt-pz-0091-8,185.411,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T07:35:00+08:00,1,evt-pz-0091-9,185.611,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T07:35:00+08:00,1,evt-pz-0091-10,185.811,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T07:35:00+08:00,1,evt-pz-0091-11,186.011,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:40:00+08:00,1,evt-pz-0092-0,183.729,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:40:00+08:00,1,evt-pz-0092-1,183.929,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:40:00+08:00,1,evt-pz-0092-2,184.129,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:40:00+08:00,1,evt-pz-0092-3,184.329,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T07:40:00+08:00,1,evt-pz-0092-4,184.529,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T07:40:00+08:00,1,evt-pz-0092-5,184.729,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T07:40:00+08:00,1,evt-pz-0092-6,184.929,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T07:40:00+08:00,1,evt-pz-0092-7,185.129,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T07:40:00+08:00,1,evt-pz-0092-8,185.329,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T07:40:00+08:00,1,evt-pz-0092-9,185.529,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T07:40:00+08:00,1,evt-pz-0092-10,185.729,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T07:40:00+08:00,1,evt-pz-0092-11,185.929,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:45:00+08:00,1,evt-pz-0093-0,183.644,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:45:00+08:00,1,evt-pz-0093-1,183.844,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:45:00+08:00,1,evt-pz-0093-2,184.044,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:45:00+08:00,1,evt-pz-0093-3,184.244,kPa,valid,simulator
DAM-A-PZ-05,2026-07-01T07:45:00+08:00,1,evt-pz-0093-4,184.444,kPa,valid,simulator
DAM-A-PZ-06,2026-07-01T07:45:00+08:00,1,evt-pz-0093-5,184.644,kPa,valid,simulator
DAM-A-PZ-07,2026-07-01T07:45:00+08:00,1,evt-pz-0093-6,184.844,kPa,valid,simulator
DAM-A-PZ-08,2026-07-01T07:45:00+08:00,1,evt-pz-0093-7,185.044,kPa,valid,simulator
DAM-A-PZ-09,2026-07-01T07:45:00+08:00,1,evt-pz-0093-8,185.244,kPa,valid,simulator
DAM-A-PZ-10,2026-07-01T07:45:00+08:00,1,evt-pz-0093-9,185.444,kPa,valid,simulator
DAM-A-PZ-11,2026-07-01T07:45:00+08:00,1,evt-pz-0093-10,185.644,kPa,valid,simulator
DAM-A-PZ-12,2026-07-01T07:45:00+08:00,1,evt-pz-0093-11,185.844,kPa,valid,simulator
DAM-A-PZ-01,2026-07-01T07:50:00+08:00,1,evt-pz-0094-0,183.557,kPa,valid,simulator
DAM-A-PZ-02,2026-07-01T07:50:00+08:00,1,evt-pz-0094-1,183.757,kPa,valid,simulator
DAM-A-PZ-03,2026-07-01T07:50:00+08:00,1,evt-pz-0094-2,183.957,kPa,valid,simulator
DAM-A-PZ-04,2026-07-01T07:50:00+08:00,1,evt-pz-0094-3,184.157,kPa,valid,simulator
